Number of data: 20000
Number of incorrect classifications: 8717
Test Sample Error Rate: 0.435828
Battacharyya bound: 0.373529
Chernoff bound: 0.3
         beta*: 0.999998
1.43882, 0.54064, ONE, ONE, o
5.39756, 3.24753, TWO, TWO, o
3.41543, 4.86423, TWO, TWO, o
2.23388, 5.24452, TWO, TWO, o
3.76397, 3.54267, TWO, TWO, o
4.39937, 3.37973, TWO, TWO, o
4.06124, 4.20826, TWO, TWO, o
3.37975, 5.67324, TWO, TWO, o
3.87513, 4.70738, TWO, TWO, o
4.27588, 3.82783, TWO, TWO, o
4.63274, 5.89298, TWO, TWO, o
3.28032, 3.25759, TWO, TWO, o
2.94728, 3.07991, TWO, TWO, o
2.81412, 2.8505, TWO, TWO, o
4.78593, 6.16923, TWO, TWO, o
5.31902, 3.6823, TWO, TWO, o
3.76907, 4.209, TWO, TWO, o
4.49238, 4.6256, TWO, TWO, o
3.82513, 2.31368, TWO, TWO, o
1.35982, 4.69645, TWO, TWO, o
3.39083, 2.52502, TWO, TWO, o
4.22064, 3.83769, TWO, TWO, o
2.84696, 2.59328, TWO, TWO, o
5.9059, 5.34803, TWO, TWO, o
3.4114, 4.6058, TWO, TWO, o
4.691, 4.08418, TWO, TWO, o
3.78561, 3.14923, TWO, TWO, o
4.86367, 2.42829, TWO, TWO, o
4.54622, 4.15026, TWO, TWO, o
3.14448, 5.48281, TWO, TWO, o
2.61465, 4.35121, TWO, TWO, o
2.57106, 3.5498, TWO, TWO, o
4.3186, 3.41185, TWO, TWO, o
3.45252, 4.46764, TWO, TWO, o
3.46532, 3.58949, TWO, TWO, o
3.26855, 4.89473, TWO, TWO, o
4.75076, 3.97011, TWO, TWO, o
4.17361, 5.41818, TWO, TWO, o
4.96107, 3.33167, TWO, TWO, o
4.95607, 3.46136, TWO, TWO, o
3.6311, 4.44926, TWO, TWO, o
2.97227, 6.04967, TWO, TWO, o
4.02129, 3.2035, TWO, TWO, o
6.40519, 4.02222, TWO, TWO, o
4.78314, 5.15962, TWO, TWO, o
4.18352, 4.2942, TWO, TWO, o
4.87825, 5.09793, TWO, TWO, o
3.45146, 4.58463, TWO, TWO, o
3.10647, 2.06756, TWO, TWO, o
5.06366, 2.61264, TWO, TWO, o
4.62384, 5.13219, TWO, TWO, o
6.50101, 4.94548, TWO, TWO, o
3.71506, 3.93928, TWO, TWO, o
4.70743, 3.77938, TWO, TWO, o
5.81416, 4.31611, TWO, TWO, o
5.10077, 3.91319, TWO, TWO, o
2.35548, 5.2937, TWO, TWO, o
4.90095, 5.69288, TWO, TWO, o
4.51323, 2.55183, TWO, TWO, o
5.17011, 3.71776, TWO, TWO, o
3.18842, 4.58446, TWO, TWO, o
4.305, 4.27353, TWO, TWO, o
3.33722, 5.5582, TWO, TWO, o
4.80751, 6.96847, TWO, TWO, o
4.33552, 3.61379, TWO, TWO, o
4.05841, 3.4564, TWO, TWO, o
2.63356, 5.08566, TWO, TWO, o
2.98854, 3.55422, TWO, TWO, o
2.68768, 3.49544, TWO, TWO, o
2.74245, 2.05537, TWO, TWO, o
3.27349, 5.33869, TWO, TWO, o
5.37773, 4.49344, TWO, TWO, o
2.66847, 5.07653, TWO, TWO, o
4.35808, 3.98471, TWO, TWO, o
4.38193, 3.86601, TWO, TWO, o
2.89792, 4.99041, TWO, TWO, o
4.12595, 4.54239, TWO, TWO, o
3.40431, 5.60906, TWO, TWO, o
3.86607, 3.43801, TWO, TWO, o
3.01486, 4.95512, TWO, TWO, o
4.41855, 4.55856, TWO, TWO, o
3.93129, 4.97064, TWO, TWO, o
4.4951, 3.37596, TWO, TWO, o
4.7424, 5.33851, TWO, TWO, o
2.72071, 3.66015, TWO, TWO, o
4.56316, 2.09099, TWO, TWO, o
5.1565, 4.67329, TWO, TWO, o
4.17381, 3.37034, TWO, TWO, o
3.57678, 2.64025, TWO, TWO, o
4.38703, 2.7561, TWO, TWO, o
4.60132, 2.69799, TWO, TWO, o
3.54454, 2.5392, TWO, TWO, o
4.7045, 4.73003, TWO, TWO, o
5.31143, 5.38733, TWO, TWO, o
4.12524, 2.97296, TWO, TWO, o
3.26249, 3.67907, TWO, TWO, o
4.4711, 3.88097, TWO, TWO, o
5.58158, 4.8005, TWO, TWO, o
4.08933, 3.74373, TWO, TWO, o
3.2681, 2.5636, TWO, TWO, o
2.43759, 3.53334, TWO, TWO, o
4.58408, 5.24975, TWO, TWO, o
3.25972, 6.20897, TWO, TWO, o
3.79687, 5.26919, TWO, TWO, o
4.82634, 4.44931, TWO, TWO, o
4.44443, 3.89848, TWO, TWO, o
4.72956, 3.51364, TWO, TWO, o
3.59986, 2.49666, TWO, TWO, o
3.08748, 4.77018, TWO, TWO, o
4.30948, 4.37663, TWO, TWO, o
3.4912, 2.96851, TWO, TWO, o
3.2188, 4.39271, TWO, TWO, o
2.3407, 3.27637, TWO, TWO, o
4.98186, 4.36356, TWO, TWO, o
2.24536, 4.17712, TWO, TWO, o
2.85827, 3.11361, TWO, TWO, o
5.22992, 3.52048, TWO, TWO, o
4.76015, 2.86708, TWO, TWO, o
6.427, 4.483, TWO, TWO, o
3.94365, 3.29335, TWO, TWO, o
1.72584, 3.64989, TWO, TWO, o
2.09319, 4.2204, TWO, TWO, o
4.94858, 4.14534, TWO, TWO, o
3.25517, 3.34724, TWO, TWO, o
2.65173, 3.86487, TWO, TWO, o
2.696, 4.23464, TWO, TWO, o
5.50445, 4.89513, TWO, TWO, o
3.36484, 4.60476, TWO, TWO, o
4.88493, 4.40367, TWO, TWO, o
4.0764, 5.88396, TWO, TWO, o
3.31221, 4.1576, TWO, TWO, o
4.87544, 4.07517, TWO, TWO, o
3.47123, 2.85044, TWO, TWO, o
5.28118, 4.41532, TWO, TWO, o
2.40208, 4.89975, TWO, TWO, o
2.81376, 4.19802, TWO, TWO, o
3.39763, 3.21217, TWO, TWO, o
3.81202, 3.17567, TWO, TWO, o
5.9672, 4.55319, TWO, TWO, o
3.43335, 2.4091, TWO, TWO, o
3.43212, 4.03414, TWO, TWO, o
3.0148, 3.95933, TWO, TWO, o
5.07939, 4.11765, TWO, TWO, o
4.3087, 3.85521, TWO, TWO, o
5.67253, 5.38491, TWO, TWO, o
4.20198, 3.92462, TWO, TWO, o
3.48606, 4.35478, TWO, TWO, o
4.82268, 3.93086, TWO, TWO, o
5.38945, 4.98125, TWO, TWO, o
3.43996, 3.76709, TWO, TWO, o
4.11382, 4.008, TWO, TWO, o
4.93817, 2.94326, TWO, TWO, o
3.16531, 4.24536, TWO, TWO, o
4.90735, 5.46244, TWO, TWO, o
2.80977, 2.34252, TWO, TWO, o
3.48281, 4.41115, TWO, TWO, o
3.76344, 5.72536, TWO, TWO, o
4.01662, 4.19462, TWO, TWO, o
3.92092, 6.61033, TWO, TWO, o
4.19012, 3.36777, TWO, TWO, o
1.28192, 4.36287, TWO, TWO, o
5.04948, 2.57885, TWO, TWO, o
5.5162, 2.70812, TWO, TWO, o
4.716, 4.71428, TWO, TWO, o
3.17075, 3.66063, TWO, TWO, o
4.65186, 3.09617, TWO, TWO, o
2.92125, 2.72708, TWO, TWO, o
4.91528, 3.76894, TWO, TWO, o
5.48953, 4.31066, TWO, TWO, o
4.10388, 2.08519, TWO, TWO, o
3.52483, 4.72172, TWO, TWO, o
3.29469, 3.00903, TWO, TWO, o
5.23907, 3.11638, TWO, TWO, o
3.72593, 3.21878, TWO, TWO, o
4.18467, 4.3644, TWO, TWO, o
3.19674, 3.18753, TWO, TWO, o
3.96103, 4.81105, TWO, TWO, o
4.31417, 5.92482, TWO, TWO, o
4.86455, 5.01865, TWO, TWO, o
5.31801, 4.52657, TWO, TWO, o
3.40457, 6.04644, TWO, TWO, o
3.05996, 3.89588, TWO, TWO, o
4.10386, 4.77595, TWO, TWO, o
5.28908, 2.67, TWO, TWO, o
3.64434, 3.27816, TWO, TWO, o
4.29429, 5.29455, TWO, TWO, o
4.1677, 5.23166, TWO, TWO, o
3.27426, 4.39486, TWO, TWO, o
4.88692, 3.90319, TWO, TWO, o
3.2478, 3.99849, TWO, TWO, o
4.23661, 3.30998, TWO, TWO, o
4.87446, 4.37604, TWO, TWO, o
4.6288, 2.66239, TWO, TWO, o
2.67589, 4.63108, TWO, TWO, o
1.91112, 3.17348, TWO, TWO, o
5.26919, 3.58221, TWO, TWO, o
3.24614, 4.45277, TWO, TWO, o
3.7927, 5.36219, TWO, TWO, o
4.63973, 5.69098, TWO, TWO, o
3.20337, 1.85123, TWO, TWO, o
3.58181, 3.02613, TWO, TWO, o
4.83289, 2.37642, TWO, TWO, o
4.2002, 3.05356, TWO, TWO, o
3.98567, 3.32375, TWO, TWO, o
3.81618, 3.61795, TWO, TWO, o
2.6186, 3.09971, TWO, TWO, o
2.93356, 4.32318, TWO, TWO, o
4.3589, 4.76994, TWO, TWO, o
3.87203, 3.2049, TWO, TWO, o
3.50858, 4.45322, TWO, TWO, o
3.41481, 4.47532, TWO, TWO, o
5.08218, 3.67876, TWO, TWO, o
3.08973, 4.66591, TWO, TWO, o
4.3584, 3.35549, TWO, TWO, o
4.26643, 2.91063, TWO, TWO, o
5.66091, 3.50833, TWO, TWO, o
4.18736, 3.27016, TWO, TWO, o
4.3947, 5.09481, TWO, TWO, o
3.77233, 4.65365, TWO, TWO, o
2.96104, 3.1043, TWO, TWO, o
2.98296, 5.21211, TWO, TWO, o
5.91216, 3.32718, TWO, TWO, o
4.50078, 5.40929, TWO, TWO, o
4.9973, 4.88226, TWO, TWO, o
3.58396, 5.0958, TWO, TWO, o
5.63087, 3.71324, TWO, TWO, o
4.27907, 4.10745, TWO, TWO, o
4.72902, 2.48124, TWO, TWO, o
4.1075, 1.75187, TWO, TWO, o
4.68193, 3.97538, TWO, TWO, o
4.13758, 3.97349, TWO, TWO, o
4.05258, 3.04617, TWO, TWO, o
4.29893, 6.10425, TWO, TWO, o
4.13445, 3.36983, TWO, TWO, o
3.43309, 3.32544, TWO, TWO, o
5.45132, 4.4466, TWO, TWO, o
4.43294, 5.21362, TWO, TWO, o
4.52448, 3.09123, TWO, TWO, o
2.61416, 3.75541, TWO, TWO, o
3.31922, 4.11684, TWO, TWO, o
4.02466, 2.18778, TWO, TWO, o
3.75598, 5.07881, TWO, TWO, o
3.73007, 3.16793, TWO, TWO, o
4.42169, 3.37779, TWO, TWO, o
4.49196, 4.17437, TWO, TWO, o
4.28241, 3.6799, TWO, TWO, o
5.27453, 4.69071, TWO, TWO, o
1.8009, 2.54166, TWO, TWO, o
4.47187, 3.00814, TWO, TWO, o
3.597, 3.40795, TWO, TWO, o
3.28272, 3.59092, TWO, TWO, o
3.58021, 4.24484, TWO, TWO, o
4.81889, 4.17082, TWO, TWO, o
3.13102, 2.57781, TWO, TWO, o
3.51936, 2.58288, TWO, TWO, o
4.66285, 3.58844, TWO, TWO, o
5.22144, 4.99874, TWO, TWO, o
3.8572, 3.76031, TWO, TWO, o
4.82155, 3.50928, TWO, TWO, o
2.51068, 3.4861, TWO, TWO, o
4.55017, 3.11455, TWO, TWO, o
4.7652, 5.47886, TWO, TWO, o
4.45692, 3.65689, TWO, TWO, o
4.44443, 3.12024, TWO, TWO, o
2.33735, 4.85452, TWO, TWO, o
4.14173, 3.67455, TWO, TWO, o
3.35359, 2.84195, TWO, TWO, o
4.21312, 4.85225, TWO, TWO, o
4.98684, 4.69301, TWO, TWO, o
3.99383, 2.87804, TWO, TWO, o
4.41058, 3.44505, TWO, TWO, o
3.21079, 4.32993, TWO, TWO, o
5.33964, 3.44315, TWO, TWO, o
3.24343, 5.09226, TWO, TWO, o
2.2375, 4.07077, TWO, TWO, o
4.38474, 3.66295, TWO, TWO, o
2.94481, 3.31365, TWO, TWO, o
5.94017, 2.86731, TWO, TWO, o
4.65456, 4.88092, TWO, TWO, o
3.99438, 2.72081, TWO, TWO, o
4.06537, 2.76703, TWO, TWO, o
6.20339, 2.70574, TWO, TWO, o
2.17608, 4.19097, TWO, TWO, o
4.17, 5.22855, TWO, TWO, o
3.12639, 5.12887, TWO, TWO, o
4.76464, 3.98767, TWO, TWO, o
3.40155, 3.78132, TWO, TWO, o
3.41636, 2.22047, TWO, TWO, o
5.48849, 3.28923, TWO, TWO, o
4.36649, 1.77554, TWO, TWO, o
5.92086, 4.80922, TWO, TWO, o
2.33666, 3.00372, TWO, TWO, o
3.86307, 2.38416, TWO, TWO, o
5.24051, 4.00084, TWO, TWO, o
4.56269, 5.61543, TWO, TWO, o
4.08067, 5.26852, TWO, TWO, o
4.25185, 3.60857, TWO, TWO, o
5.39893, 2.99957, TWO, TWO, o
4.69405, 3.43178, TWO, TWO, o
2.53283, 4.61098, TWO, TWO, o
1.33223, 3.78847, TWO, TWO, o
4.50676, 5.51976, TWO, TWO, o
3.83713, 2.68508, TWO, TWO, o
4.83119, 4.44303, TWO, TWO, o
2.22722, 3.7688, TWO, TWO, o
4.16411, 2.92866, TWO, TWO, o
4.72086, 3.5637, TWO, TWO, o
3.35055, 4.10198, TWO, TWO, o
3.96808, 3.71496, TWO, TWO, o
3.95867, 4.2374, TWO, TWO, o
5.74399, 3.04736, TWO, TWO, o
5.11668, 4.71875, TWO, TWO, o
5.05617, 3.73888, TWO, TWO, o
3.61809, 2.92949, TWO, TWO, o
3.18474, 3.90278, TWO, TWO, o
4.37182, 3.0932, TWO, TWO, o
5.40894, 5.00961, TWO, TWO, o
4.00325, 3.9465, TWO, TWO, o
4.37233, 0.961208, TWO, TWO, o
4.60088, 2.25611, TWO, TWO, o
5.57001, 3.72003, TWO, TWO, o
2.79708, 3.97127, TWO, TWO, o
2.82385, 3.87142, TWO, TWO, o
3.15739, 3.3452, TWO, TWO, o
2.92365, 4.75347, TWO, TWO, o
5.27893, 2.85456, TWO, TWO, o
5.06218, 3.35963, TWO, TWO, o
3.03698, 4.37561, TWO, TWO, o
6.55449, 4.91922, TWO, TWO, o
3.79774, 4.67246, TWO, TWO, o
4.06717, 4.21004, TWO, TWO, o
1.8539, 4.79609, TWO, TWO, o
3.87383, 3.13215, TWO, TWO, o
3.48756, 1.71968, TWO, TWO, o
5.14362, 6.51775, TWO, TWO, o
4.68783, 3.44583, TWO, TWO, o
3.15924, 4.90097, TWO, TWO, o
4.67111, 3.40351, TWO, TWO, o
3.47544, 5.50621, TWO, TWO, o
4.17262, 1.64965, TWO, TWO, o
3.10694, 4.70318, TWO, TWO, o
2.54322, 4.1656, TWO, TWO, o
4.2952, 5.68393, TWO, TWO, o
2.54819, 3.21154, TWO, TWO, o
4.21526, 3.70171, TWO, TWO, o
2.04245, 5.13863, TWO, TWO, o
4.2857, 6.62277, TWO, TWO, o
3.84474, 4.54845, TWO, TWO, o
4.09604, 3.70254, TWO, TWO, o
4.85918, 3.48393, TWO, TWO, o
3.47188, 4.91117, TWO, TWO, o
5.74945, 3.76301, TWO, TWO, o
3.6689, 3.77659, TWO, TWO, o
4.90906, 3.85075, TWO, TWO, o
3.35894, 5.35677, TWO, TWO, o
2.19569, 3.46261, TWO, TWO, o
4.32952, 4.07173, TWO, TWO, o
4.08702, 3.07027, TWO, TWO, o
3.68817, 4.50304, TWO, TWO, o
3.71675, 4.77147, TWO, TWO, o
4.73213, 2.43072, TWO, TWO, o
5.07256, 3.24878, TWO, TWO, o
5.47863, 4.96584, TWO, TWO, o
3.00655, 4.32339, TWO, TWO, o
4.32935, 5.18675, TWO, TWO, o
3.77749, 4.4942, TWO, TWO, o
6.35841, 2.55771, TWO, TWO, o
4.3029, 4.18777, TWO, TWO, o
3.86068, 1.27049, TWO, TWO, o
3.16358, 3.71856, TWO, TWO, o
4.66258, 3.40893, TWO, TWO, o
4.6425, 4.87659, TWO, TWO, o
5.14975, 5.1165, TWO, TWO, o
3.08934, 4.34327, TWO, TWO, o
4.5604, 4.31832, TWO, TWO, o
6.4216, 4.34824, TWO, TWO, o
4.89427, 5.19662, TWO, TWO, o
3.19169, 4.70434, TWO, TWO, o
4.6251, 5.40711, TWO, TWO, o
7.19659, 3.28955, TWO, TWO, o
6.87912, 4.43241, TWO, TWO, o
3.89109, 5.79571, TWO, TWO, o
3.21932, 2.77903, TWO, TWO, o
4.40977, 3.69843, TWO, TWO, o
4.69129, 4.17385, TWO, TWO, o
4.31643, 3.77904, TWO, TWO, o
4.04513, 6.83467, TWO, TWO, o
5.22178, 2.85526, TWO, TWO, o
2.4053, 3.51715, TWO, TWO, o
4.5302, 5.43761, TWO, TWO, o
3.7411, 3.85253, TWO, TWO, o
2.86687, 4.19531, TWO, TWO, o
4.15527, 4.28954, TWO, TWO, o
5.30282, 3.613, TWO, TWO, o
1.82733, 4.54687, TWO, TWO, o
5.44292, 4.64196, TWO, TWO, o
5.30885, 3.41265, TWO, TWO, o
4.68108, 2.49486, TWO, TWO, o
2.23227, 4.07776, TWO, TWO, o
3.44453, 2.33379, TWO, TWO, o
3.63539, 3.52987, TWO, TWO, o
4.1584, 2.96626, TWO, TWO, o
5.69559, 3.22716, TWO, TWO, o
4.672, 4.80771, TWO, TWO, o
4.55385, 3.11831, TWO, TWO, o
3.15017, 5.40035, TWO, TWO, o
6.55756, 5.79304, TWO, TWO, o
4.91881, 4.51226, TWO, TWO, o
4.97284, 5.72159, TWO, TWO, o
3.06639, 5.54122, TWO, TWO, o
3.52367, 5.10273, TWO, TWO, o
4.36529, 5.01705, TWO, TWO, o
4.76159, 5.6383, TWO, TWO, o
5.55617, 3.05419, TWO, TWO, o
3.39947, 2.75801, TWO, TWO, o
4.65243, 5.03591, TWO, TWO, o
4.72501, 3.89581, TWO, TWO, o
3.83629, 2.49139, TWO, TWO, o
4.17502, 2.95675, TWO, TWO, o
3.45777, 5.76139, TWO, TWO, o
4.6236, 4.47074, TWO, TWO, o
5.13464, 4.94857, TWO, TWO, o
3.30209, 3.81169, TWO, TWO, o
3.49016, 3.71832, TWO, TWO, o
4.92171, 2.98291, TWO, TWO, o
3.0848, 3.35788, TWO, TWO, o
3.372, 3.36593, TWO, TWO, o
5.88584, 3.84904, TWO, TWO, o
5.14352, 5.49653, TWO, TWO, o
3.99204, 3.43661, TWO, TWO, o
2.83278, 5.0622, TWO, TWO, o
3.58024, 3.01767, TWO, TWO, o
2.97046, 1.71012, TWO, TWO, o
3.57269, 3.1776, TWO, TWO, o
4.79676, 5.20416, TWO, TWO, o
2.35492, 5.9517, TWO, TWO, o
4.71274, 6.45744, TWO, TWO, o
4.38192, 4.34499, TWO, TWO, o
5.28316, 3.43171, TWO, TWO, o
1.50802, 3.81372, TWO, TWO, o
4.07089, 4.53077, TWO, TWO, o
4.14963, 4.72045, TWO, TWO, o
4.19251, 2.52321, TWO, TWO, o
4.68579, 5.74449, TWO, TWO, o
3.37493, 4.68422, TWO, TWO, o
3.81973, 5.25548, TWO, TWO, o
4.22194, 5.13175, TWO, TWO, o
4.60337, 3.94264, TWO, TWO, o
3.24701, 4.74008, TWO, TWO, o
4.3051, 4.48789, TWO, TWO, o
4.6167, 3.76962, TWO, TWO, o
4.31612, 3.15511, TWO, TWO, o
3.91659, 2.67249, TWO, TWO, o
5.5612, 4.99028, TWO, TWO, o
2.02471, 3.83758, TWO, TWO, o
3.90151, 2.85858, TWO, TWO, o
5.80344, 4.20694, TWO, TWO, o
4.48212, 3.62003, TWO, TWO, o
4.28159, 2.94505, TWO, TWO, o
4.24845, 3.9391, TWO, TWO, o
5.13873, 3.7001, TWO, TWO, o
5.82459, 4.81903, TWO, TWO, o
5.29542, 5.14482, TWO, TWO, o
4.70834, 4.05586, TWO, TWO, o
2.83368, 5.16906, TWO, TWO, o
3.6465, 4.39046, TWO, TWO, o
4.79222, 4.10415, TWO, TWO, o
2.9423, 2.5545, TWO, TWO, o
4.23286, 3.14117, TWO, TWO, o
2.80477, 3.88824, TWO, TWO, o
4.90874, 2.51009, TWO, TWO, o
4.44537, 2.34911, TWO, TWO, o
2.3967, 2.40397, TWO, TWO, o
5.0594, 4.20698, TWO, TWO, o
5.46437, 4.6163, TWO, TWO, o
4.39764, 4.38649, TWO, TWO, o
2.30843, 1.74658, TWO, TWO, o
4.26999, 2.70768, TWO, TWO, o
5.10668, 4.63761, TWO, TWO, o
3.99954, 4.11899, TWO, TWO, o
3.56082, 2.51323, TWO, TWO, o
4.42977, 4.36708, TWO, TWO, o
4.0044, 6.41215, TWO, TWO, o
3.47103, 3.80645, TWO, TWO, o
3.80435, 4.54536, TWO, TWO, o
4.46479, 5.74563, TWO, TWO, o
5.03478, 3.28587, TWO, TWO, o
5.13268, 4.89156, TWO, TWO, o
3.51924, 4.20043, TWO, TWO, o
4.08659, 2.77506, TWO, TWO, o
3.37212, 5.46867, TWO, TWO, o
2.78723, 4.73116, TWO, TWO, o
4.67772, 2.52715, TWO, TWO, o
4.46557, 4.0815, TWO, TWO, o
5.29944, 5.42768, TWO, TWO, o
3.58985, 3.80748, TWO, TWO, o
4.53997, 4.56616, TWO, TWO, o
2.61831, 3.19747, TWO, TWO, o
2.27954, 3.29517, TWO, TWO, o
2.19698, 2.8651, TWO, TWO, o
2.81288, 3.1962, TWO, TWO, o
4.35135, 3.58031, TWO, TWO, o
4.84753, 3.6279, TWO, TWO, o
5.05682, 4.69934, TWO, TWO, o
3.57654, 0.987155, TWO, TWO, o
4.27022, 4.36229, TWO, TWO, o
4.61023, 3.67724, TWO, TWO, o
4.49719, 4.1763, TWO, TWO, o
4.66663, 2.9518, TWO, TWO, o
3.60497, 4.69693, TWO, TWO, o
2.25492, 3.41235, TWO, TWO, o
2.6909, 4.16355, TWO, TWO, o
5.03783, 6.53241, TWO, TWO, o
4.56135, 3.72855, TWO, TWO, o
3.90616, 1.83723, TWO, TWO, o
2.76645, 2.82173, TWO, TWO, o
3.71476, 5.25511, TWO, TWO, o
3.75423, 4.40077, TWO, TWO, o
4.27661, 3.64027, TWO, TWO, o
3.48711, 6.65635, TWO, TWO, o
3.82635, 4.03081, TWO, TWO, o
2.82432, 5.23125, TWO, TWO, o
3.34208, 4.6441, TWO, TWO, o
3.56358, 4.45191, TWO, TWO, o
2.98657, 3.62681, TWO, TWO, o
3.75516, 5.66383, TWO, TWO, o
2.31841, 4.19039, TWO, TWO, o
5.25807, 3.93955, TWO, TWO, o
3.88451, 5.14649, TWO, TWO, o
3.9126, 4.32269, TWO, TWO, o
4.86433, 4.888, TWO, TWO, o
4.18177, 3.13626, TWO, TWO, o
2.91272, 5.02454, TWO, TWO, o
3.94353, 3.30757, TWO, TWO, o
3.57841, 2.4669, TWO, TWO, o
4.97048, 3.3156, TWO, TWO, o
3.49675, 3.83559, TWO, TWO, o
3.51943, 4.98229, TWO, TWO, o
6.53469, 3.94259, TWO, TWO, o
4.94684, 5.68957, TWO, TWO, o
4.79066, 1.22368, TWO, TWO, o
4.71146, 3.63757, TWO, TWO, o
4.54068, 3.42328, TWO, TWO, o
5.84305, 6.20715, TWO, TWO, o
4.80679, 2.74417, TWO, TWO, o
2.64743, 3.66429, TWO, TWO, o
6.11921, 5.35645, TWO, TWO, o
3.4319, 4.76387, TWO, TWO, o
4.50887, 4.04605, TWO, TWO, o
1.09687, 4.252, TWO, TWO, o
3.42973, 3.93587, TWO, TWO, o
2.24283, 4.4535, TWO, TWO, o
3.84196, 4.24299, TWO, TWO, o
3.94457, 4.41807, TWO, TWO, o
5.00253, 4.42342, TWO, TWO, o
3.50818, 4.38987, TWO, TWO, o
2.81904, 3.74603, TWO, TWO, o
4.08212, 2.22857, TWO, TWO, o
2.40302, 5.53246, TWO, TWO, o
5.19503, 4.22031, TWO, TWO, o
4.85883, 4.0251, TWO, TWO, o
3.69719, 4.30299, TWO, TWO, o
3.06737, 3.60323, TWO, TWO, o
3.06156, 4.47714, TWO, TWO, o
6.64881, 3.48633, TWO, TWO, o
3.44781, 4.50338, TWO, TWO, o
3.11769, 4.18956, TWO, TWO, o
1.74042, 3.49209, TWO, TWO, o
3.55206, 6.07459, TWO, TWO, o
1.82482, 3.4692, TWO, TWO, o
4.12244, 2.98014, TWO, TWO, o
4.02569, 4.55889, TWO, TWO, o
1.5467, 4.55042, TWO, TWO, o
3.91341, 3.14141, TWO, TWO, o
5.96218, 3.4205, TWO, TWO, o
3.4858, 2.60327, TWO, TWO, o
3.70402, 3.88539, TWO, TWO, o
3.17794, 5.86382, TWO, TWO, o
3.49898, 5.48671, TWO, TWO, o
4.1586, 4.57405, TWO, TWO, o
2.93444, 3.76454, TWO, TWO, o
4.22485, 4.38809, TWO, TWO, o
4.16214, 2.57202, TWO, TWO, o
5.77106, 4.20615, TWO, TWO, o
4.47729, 4.86548, TWO, TWO, o
4.51645, 4.42905, TWO, TWO, o
2.83959, 3.54914, TWO, TWO, o
3.8341, 3.57402, TWO, TWO, o
3.80956, 3.21593, TWO, TWO, o
2.05998, 3.92725, TWO, TWO, o
4.40489, 2.6574, TWO, TWO, o
3.5761, 5.03409, TWO, TWO, o
4.43087, 2.868, TWO, TWO, o
1.99984, 4.14073, TWO, TWO, o
4.16924, 4.20113, TWO, TWO, o
4.17621, 6.36413, TWO, TWO, o
5.07564, 4.01251, TWO, TWO, o
4.09035, 2.72605, TWO, TWO, o
3.87605, 6.32003, TWO, TWO, o
5.39728, 4.50703, TWO, TWO, o
2.61839, 6.49659, TWO, TWO, o
3.34546, 5.02383, TWO, TWO, o
4.52118, 4.13439, TWO, TWO, o
2.75429, 2.33712, TWO, TWO, o
2.68946, 4.22832, TWO, TWO, o
2.40168, 3.75681, TWO, TWO, o
4.09083, 5.58849, TWO, TWO, o
3.02137, 2.86323, TWO, TWO, o
3.96203, 3.24716, TWO, TWO, o
5.12718, 4.98958, TWO, TWO, o
3.14702, 4.08301, TWO, TWO, o
2.84822, 4.14886, TWO, TWO, o
4.15133, 5.02424, TWO, TWO, o
4.34019, 3.51757, TWO, TWO, o
2.45342, 3.85822, TWO, TWO, o
3.76091, 6.50272, TWO, TWO, o
3.80062, 3.04584, TWO, TWO, o
5.65427, 5.96372, TWO, TWO, o
3.51738, 3.25865, TWO, TWO, o
5.90689, 4.07253, TWO, TWO, o
5.03125, 5.38322, TWO, TWO, o
3.47752, 2.81368, TWO, TWO, o
2.46892, 3.39164, TWO, TWO, o
4.23441, 4.43967, TWO, TWO, o
4.0423, 4.47716, TWO, TWO, o
3.64231, 4.83531, TWO, TWO, o
3.35746, 4.21653, TWO, TWO, o
3.91467, 3.8994, TWO, TWO, o
3.21816, 3.73024, TWO, TWO, o
3.2683, 3.97342, TWO, TWO, o
4.67332, 5.68441, TWO, TWO, o
3.65474, 3.59188, TWO, TWO, o
2.13823, 3.294, TWO, TWO, o
4.59091, 4.0469, TWO, TWO, o
4.65158, 5.71214, TWO, TWO, o
4.85076, 3.1454, TWO, TWO, o
4.56923, 3.01973, TWO, TWO, o
4.29277, 3.17957, TWO, TWO, o
1.97018, 5.35686, TWO, TWO, o
4.62163, 5.11816, TWO, TWO, o
3.64713, 4.52285, TWO, TWO, o
4.06101, 3.31338, TWO, TWO, o
5.84859, 3.623, TWO, TWO, o
4.62495, 4.13119, TWO, TWO, o
5.41364, 4.39999, TWO, TWO, o
5.02272, 5.11361, TWO, TWO, o
5.23121, 5.41107, TWO, TWO, o
3.67713, 4.79425, TWO, TWO, o
5.34686, 5.4495, TWO, TWO, o
4.66051, 3.54205, TWO, TWO, o
6.17666, 3.94768, TWO, TWO, o
4.55303, 4.5518, TWO, TWO, o
5.5499, 1.44304, TWO, TWO, o
3.70675, 3.30074, TWO, TWO, o
2.81831, 4.11371, TWO, TWO, o
4.02449, 2.91404, TWO, TWO, o
1.54451, 2.21182, TWO, TWO, o
4.61209, 4.0008, TWO, TWO, o
4.85725, 4.17774, TWO, TWO, o
4.16921, 3.31256, TWO, TWO, o
5.6418, 4.18958, TWO, TWO, o
2.29806, 4.13816, TWO, TWO, o
2.95431, 3.84661, TWO, TWO, o
